date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015/8/27,3092.812,3206.724,3028.398,3205.637,3025.692,26729493000,2.7877E+11,3,0.011391,1,5.947237,
2015/8/28,3246.236,3353.243,3223.622,3342.286,3205.637,29949842600,3.18763E+11,3,0.012764,1,4.26277,
2015/8/31,3307.396,3368.279,3205.537,3366.536,3342.286,28025040300,3.06611E+11,3,0.011936,1,0.725551,
2015/9/1,3296.529,3370.504,3190.578,3362.083,3366.536,35245852800,3.51388E+11,3,0.015009,1,-0.132269,
2015/9/2,3220.851,3387.021,3213.637,3365.832,3362.083,34778941200,3.48986E+11,3,0.01481,1,0.111509,
2015/9/7,3347.293,3422.225,3240.243,3250.485,3365.832,20422443100,2.21757E+11,3,0.008696,1,-3.426996,
2015/9/8,3221.789,3340.219,3170.807,3334.023,3250.485,15459963100,1.68295E+11,3,0.006583,1,2.570011,
2015/9/9,3344.824,3426.651,3330.29,3399.305,3334.023,22046742100,2.58816E+11,3,0.009388,1,1.958054,
2015/9/10,3349.281,3398.316,3337.311,3357.561,3399.305,14488297100,1.68108E+11,3,0.006165,1,-1.228013,
2015/9/11,3349.877,3383.134,3315.478,3347.188,3357.561,10854750800,1.30262E+11,3,0.004619,1,-0.308946,
2015/9/14,3367.642,3373.921,3187.566,3281.132,3347.188,20545725100,2.26169E+11,3,0.008743,1,-1.973475,
2015/9/15,3208.744,3240.079,3131.979,3152.232,3281.132,14355564100,1.45989E+11,3,0.006109,1,-3.9285,
2015/9/16,3149.158,3345.918,3131.37,3309.248,3152.232,15970999400,1.6827E+11,3,0.006789,1,4.9811,
2015/9/17,3287.657,3354.905,3236.999,3236.999,3309.248,16940188100,1.9027E+11,3,0.007198,1,-2.1832,
2015/9/18,3254.443,3280.877,3227.834,3251.273,3236.999,10690348100,1.21753E+11,3,0.004542,1,0.441,
2015/9/21,3222.603,3312.55,3211.934,3308.247,3251.273,12278866800,1.45323E+11,3,0.005217,1,1.7524,
2015/9/22,3312.365,3371.414,3303.184,3339.03,3308.247,14622198500,1.72493E+11,3,0.006213,1,0.9305,
2015/9/23,3290.071,3315.935,3253.333,3263.028,3339.03,12317143900,1.36886E+11,3,0.005223,1,-2.2762,
2015/9/24,3278.896,3300.857,3255.902,3284.999,3263.028,10201123800,1.20821E+11,3,0.004318,1,0.6733,
2015/9/25,3272.665,3290.858,3201.914,3231.951,3284.999,12141927800,1.37602E+11,3,0.005138,1,-1.6149,
2015/9/28,3226.607,3246.554,3186.507,3242.752,3231.951,7421946800,88007466971,3,0.00314,1,0.3342,
2015/9/29,3197.221,3208.417,3159.042,3178.854,3242.752,8715063300,96691510035,3,0.003684,1,-1.9705,
2015/9/30,3195.901,3223.908,3186.767,3202.948,3178.854,7855934900,95881598729,3,0.003321,1,0.7579,
2015/10/8,3324.981,3337.331,3294.605,3296.482,3202.948,13208176800,1.64121E+11,3,0.005583,1,2.9202,
2015/10/9,3302.36,3352.379,3293.965,3340.116,3296.482,12435250000,1.44731E+11,3,0.005249,1,1.3237,
2015/10/12,3351.139,3486.631,3347.251,3447.693,3340.116,22140046800,2.63706E+11,3,0.009333,1,3.2208,
2015/10/13,3422.477,3452.045,3413.967,3445.043,3447.693,14543378600,1.74979E+11,3,0.00612,1,-0.0769,
2015/10/14,3431.135,3458.701,3403.23,3406.112,3445.043,15217393800,1.74599E+11,3,0.006394,1,-1.1301,
2015/10/15,3403.389,3486.815,3402.316,3486.815,3406.112,17115829900,2.01882E+11,3,0.007192,1,2.3694,
2015/10/16,3508.518,3537.539,3487.104,3534.065,3486.815,20896470900,2.52211E+11,3,0.008771,1,1.3551,
2015/10/19,3548.952,3572.994,3502.504,3534.182,3534.065,20760674400,2.54891E+11,3,0.008712,1,0.0033,
2015/10/20,3527.875,3577.798,3510.437,3577.703,3534.182,17902510800,2.26526E+11,3,0.007513,1,1.2314,
2015/10/21,3580.838,3601.243,3417.412,3473.254,3577.703,28207605000,3.26887E+11,3,0.011837,1,-2.9194,
2015/10/22,3453.201,3530.766,3442.306,3524.534,3473.254,18430558000,2.23584E+11,3,0.007734,1,1.4764,
2015/10/23,3536.843,3581.836,3515.822,3571.241,3524.534,19829447800,2.4706E+11,3,0.008321,1,1.3252,
2015/10/26,3614.702,3620.756,3561.192,3589.261,3571.241,20424886300,2.7049E+11,3,0.008571,1,0.5046,
2015/10/27,3569.448,3601.053,3486.102,3592.879,3589.261,19205614000,2.39043E+11,3,0.008059,1,0.1008,
2015/10/28,3575.805,3598.172,3517.21,3524.92,3592.879,17097709800,2.13303E+11,3,0.007175,1,-1.8915,
2015/10/29,3539.978,3561.814,3507.966,3533.306,3524.92,12701044600,1.61052E+11,3,0.00533,1,0.2379,
2015/10/30,3530.223,3574.473,3497.568,3534.079,3533.306,13914191400,1.83317E+11,3,0.005839,1,0.0219,
2015/11/2,3489.225,3543.45,3474.712,3475.962,3534.079,13000256800,1.67455E+11,3,0.005455,1,-1.6445,
2015/11/3,3484.722,3501.704,3452.62,3465.493,3475.962,10140187600,1.32232E+11,3,0.004255,1,-0.3012,
2015/11/4,3477.159,3628.538,3477.159,3628.538,3465.493,20542386500,2.66956E+11,3,0.00862,1,4.7048,
2015/11/5,3630.782,3781.408,3627.301,3705.97,3628.538,39804656800,4.95138E+11,3,0.016704,1,2.134,
2015/11/6,3698.342,3801.705,3694.657,3793.374,3705.97,29875307600,3.89779E+11,3,0.012537,1,2.3585,
2015/11/9,3796.379,3891.773,3796.379,3840.355,3793.374,35680482300,4.63162E+11,3,0.014966,1,1.2385,
2015/11/10,3806.668,3876.49,3798.821,3833.238,3840.355,28651960300,3.80911E+11,3,0.012018,1,-0.1853,
2015/11/11,3828.448,3843.112,3781.41,3833.646,3833.238,23223429600,3.07008E+11,3,0.009741,1,0.0106,
2015/11/12,3841.738,3843.9,3771.274,3795.324,3833.646,21753764700,3.02447E+11,3,0.009125,1,-0.9996,
2015/11/13,3756.204,3793.713,3727.585,3746.242,3795.324,20348989100,2.81961E+11,3,0.008505,1,-1.2932,
2015/11/16,3682.735,3764.409,3680.073,3764.126,3746.242,16169090100,2.27484E+11,3,0.006757,1,0.4774,
2015/11/17,3790.426,3852.774,3750.156,3758.387,3764.126,24853307100,3.65139E+11,3,0.010381,1,-0.1525,
2015/11/18,3760.456,3771.847,3706.31,3715.58,3758.387,18568949500,2.54138E+11,3,0.007756,1,-1.139,
2015/11/19,3725.622,3775.232,3714.675,3774.969,3715.58,15463198900,2.04558E+11,3,0.006458,1,1.5984,
2015/11/20,3778.884,3793.545,3757.026,3774.383,3774.969,18695168900,2.42295E+11,3,0.007808,1,-0.0155,
2015/11/23,3774.436,3802.851,3743.405,3753.335,3774.383,17562681200,2.34641E+11,3,0.007335,1,-0.5577,
2015/11/24,3745.761,3754.169,3702.737,3753.889,3753.335,14338328300,1.92495E+11,3,0.005988,1,0.0148,
2015/11/25,3747.76,3781.857,3735.716,3781.607,3753.889,15194494100,2.15125E+11,3,0.006345,1,0.7384,
2015/11/26,3795.245,3805.844,3756.823,3759.429,3781.607,17352546800,2.39797E+11,3,0.007246,1,-0.5865,
2015/11/27,3739.096,3742.742,3534.39,3556.992,3759.429,20893935800,2.69758E+11,3,0.008725,1,-5.3848,
2015/11/30,3554.89,3587.97,3455.068,3566.412,3556.992,17320116300,2.20098E+11,3,0.007233,1,0.2648,
2015/12/1,3562.319,3617.305,3536.115,3591.696,3566.412,13653655400,1.76599E+11,3,0.005702,1,0.7089,
2015/12/2,3587.758,3725.854,3573.403,3721.955,3591.696,21353886500,2.60939E+11,3,0.008917,1,3.6267,
2015/12/3,3709.547,3758.446,3693.137,3749.299,3721.955,19776212600,2.36699E+11,3,0.008252,1,0.7347,
2015/12/4,3719.734,3726.124,3667.291,3677.592,3749.299,15119952200,1.96456E+11,3,0.006309,1,-1.9125,
2015/12/7,3681.582,3699.337,3658.578,3687.607,3677.592,11388315000,1.6122E+11,3,0.004752,1,0.2723,
2015/12/8,3668.838,3668.838,3619.445,3623.02,3687.607,12578108300,1.63317E+11,3,0.005249,1,-1.7515,
2015/12/9,3613.42,3655.158,3611.49,3635.938,3623.02,11332542200,1.5432E+11,3,0.004729,1,0.3566,
2015/12/10,3634.366,3678.318,3615.991,3623.084,3635.938,12021562500,1.68622E+11,3,0.005016,1,-0.3535,
2015/12/11,3605.372,3630.743,3578.146,3608.059,3623.084,11032248100,1.45249E+11,3,0.004604,1,-0.4147,
2015/12/14,3573.884,3712.503,3570.998,3711.322,3608.059,15176911900,2.03292E+11,3,0.006285,1,2.862,
2015/12/15,3707.73,3717.357,3679.23,3694.388,3711.322,12648171000,1.86795E+11,3,0.005238,1,-0.4563,
2015/12/16,3703.95,3713.09,3677.449,3685.44,3694.389,11134272300,1.60118E+11,3,0.004611,1,-0.2422,
2015/12/17,3712.783,3768.844,3709.851,3755.888,3685.44,17792407500,2.42544E+11,3,0.007368,1,1.9115,
2015/12/18,3754.96,3810.218,3750.925,3767.913,3755.888,17346598000,2.32281E+11,3,0.007184,1,0.3202,
2015/12/21,3762.096,3877.82,3759.989,3865.965,3767.913,21743527500,2.89905E+11,3,0.009005,1,2.6023,
2015/12/22,3872.097,3880.468,3841.593,3876.732,3865.965,18030366100,2.43797E+11,3,0.007467,1,0.2785,
2015/12/23,3877.872,3926.686,3862.965,3866.381,3876.733,20701714700,2.94711E+11,3,0.008573,1,-0.267,
2015/12/24,3858.135,3867.679,3787.083,3829.402,3866.381,14718139700,2.03684E+11,3,0.006095,1,-0.9564,
2015/12/25,3832.085,3848.025,3813.204,3838.201,3829.402,11962401300,1.63315E+11,3,0.004953,1,0.2298,
2015/12/28,3847.532,3853.389,3727.632,3727.632,3838.201,15398844000,2.10026E+11,3,0.006375,1,-2.8807,
2015/12/29,3723.05,3762.052,3710.48,3761.875,3727.632,10188555500,1.40405E+11,3,0.004216,1,0.9186,
2015/12/30,3762.914,3765.657,3726.278,3765.175,3761.875,10562995500,1.55744E+11,3,0.004365,1,0.0877,
2015/12/31,3760.904,3772.617,3727.325,3731.005,3765.175,10187355600,1.45044E+11,3,0.004209,1,-0.9075,
2016/1/4,3725.856,3726.245,3468.948,3469.066,3731.005,11537067400,1.45968E+11,3,0.004766,1,-7.0206,
2016/1/5,3382.177,3518.217,3377.28,3478.78,3469.066,16211698400,1.96017E+11,3,0.006697,1,0.28,
2016/1/6,3482.406,3543.74,3468.467,3539.808,3478.78,14596614400,1.60947E+11,3,0.00603,1,1.7543,
2016/1/7,3481.15,3481.15,3284.737,3294.384,3539.808,4410264100,47130795628,3,0.00182,1,-6.9333,
2016/1/8,3371.871,3418.851,3237.931,3361.563,3294.384,18595945100,2.03499E+11,3,0.007663,1,2.0392,
2016/1/11,3303.125,3342.481,3192.45,3192.45,3361.563,17463838700,1.84464E+11,3,0.007194,1,-5.0308,
2016/1/12,3214.823,3242.253,3174.55,3215.71,3192.45,12822579600,1.42049E+11,3,0.005282,1,0.7286,
2016/1/13,3240.484,3257.295,3155.879,3155.879,3215.71,12066649400,1.30886E+11,3,0.00497,1,-1.8606,
2016/1/14,3076.645,3226.658,3072.039,3221.571,3155.879,13453767100,1.44772E+11,3,0.005542,1,2.0816,
2016/1/15,3200.888,3216.798,3101.052,3118.73,3221.571,12460177900,1.31883E+11,3,0.005133,1,-3.1923,
2016/1/18,3068.235,3165.616,3066.727,3130.729,3118.73,10112838600,1.09458E+11,3,0.004166,1,0.3847,
2016/1/19,3132.705,3227.908,3119.216,3223.125,3130.729,12765389300,1.42908E+11,3,0.005258,1,2.9513,
2016/1/20,3204.218,3225.95,3154.426,3174.378,3223.125,13065050400,1.43313E+11,3,0.005382,1,-1.5124,
2016/1/21,3136.384,3202.538,3081.345,3081.345,3174.378,11118973300,1.21856E+11,3,0.00458,1,-2.9307,
2016/1/22,3114.895,3132.171,3053.958,3113.463,3081.345,8995108700,96885673842,3,0.003705,1,1.0423,
2016/1/25,3129.028,3149.332,3105.1,3128.886,3113.463,8154006100,85777891364,3,0.003356,1,0.4954,
2016/1/26,3099.596,3106.53,2934.647,2940.509,3128.886,12693392100,1.27251E+11,3,0.005221,1,-6.0206,
2016/1/27,2953.183,2963.544,2839.29,2930.352,2940.509,13222936600,1.26998E+11,3,0.005439,1,-0.3454,
2016/1/28,2909.334,2941.887,2841.844,2853.756,2930.352,9922275600,95663874927,3,0.004081,1,-2.6139,
2016/1/29,2855.598,2965.309,2854.371,2946.09,2853.756,11330425900,1.09462E+11,3,0.00466,1,3.2355,
2016/2/1,2939.04,2944.517,2869.561,2901.048,2946.09,8679534200,82931453498,3,0.00357,1,-1.5289,
2016/2/2,2901.528,2972.426,2901.512,2961.334,2901.048,8860196300,88740230428,3,0.003644,1,2.0781,
2016/2/3,2931.288,2954.71,2909.898,2948.639,2961.334,7738900000,74817092259,3,0.003183,1,-0.4287,
2016/2/4,2960.333,2999.206,2960.207,2984.76,2948.639,9177972400,91550346872,3,0.00377,1,1.225,
2016/2/5,2982.056,2988.36,2962.847,2963.789,2984.76,7685080800,77443222334,3,0.003157,1,-0.7026,
2016/2/15,2888.428,2961.493,2886.018,2946.707,2963.789,7291943400,71285049141,3,0.002995,1,-0.5764,
2016/2/16,2962.187,3042.089,2962.187,3037.035,2946.707,11257964300,1.123E+11,3,0.004624,1,3.0654,
2016/2/17,3034.09,3065.784,3027.046,3063.32,3037.035,12829160700,1.22279E+11,3,0.005269,1,0.8655,
2016/2/18,3079.527,3093.513,3049.841,3053.698,3063.32,12440146400,1.22619E+11,3,0.005109,1,-0.3141,
2016/2/19,3047.942,3065.968,3032.634,3051.585,3053.699,8733801200,90849341804,3,0.003587,1,-0.0692,
2016/2/22,3083.933,3128.207,3071.329,3118.867,3051.585,14094696800,1.41684E+11,3,0.005789,1,2.2049,
2016/2/23,3117.203,3119.221,3061.429,3089.363,3118.868,11256739100,1.17476E+11,3,0.004623,1,-0.946,
2016/2/24,3077.606,3109.545,3055.251,3109.545,3089.363,11178265000,1.12919E+11,3,0.004591,1,0.6533,
2016/2/25,3104.41,3104.436,2905.457,2918.75,3109.545,15782975200,1.53493E+11,3,0.006476,1,-6.1358,
2016/2/26,2942.095,2964.385,2902.948,2948.031,2918.75,10694972900,1.02532E+11,3,0.004387,1,1.0032,
2016/2/29,2939.58,2939.875,2821.215,2877.467,2948.031,12934102000,1.18441E+11,3,0.005306,1,-2.3936,
2016/3/1,2881.335,2950.436,2863.323,2930.694,2877.467,11604591800,1.10491E+11,3,0.00476,1,1.8498,
2016/3/2,2933.921,3054.724,2933.116,3051.333,2930.694,17597234700,1.64025E+11,3,0.007219,1,4.1164,
2016/3/3,3050.389,3078.444,3040.246,3058.422,3051.333,17310574400,1.65509E+11,3,0.007101,1,0.2323,
2016/3/4,3047.537,3101.656,3032.424,3093.889,3058.422,21917253400,2.0552E+11,3,0.008991,1,1.1597,
2016/3/7,3109,3130.903,3083.584,3104.84,3093.89,13246203700,1.2779E+11,3,0.005434,1,0.3539,
2016/3/8,3100.149,3109.25,3001.829,3107.673,3104.84,13623574200,1.28758E+11,3,0.005588,1,0.0912,
2016/3/9,3045.924,3072.916,3020.134,3071.907,3107.673,11146624500,1.06299E+11,3,0.004572,1,-1.1509,
2016/3/10,3056.21,3074.16,3012.691,3013.146,3071.907,7607219700,78180468559,3,0.003121,1,-1.9129,
2016/3/11,2990.213,3026.437,2982.172,3018.284,3013.146,7333356400,74367296548,3,0.003008,1,0.1705,
2016/3/14,3039.569,3106.8,3034,3065.69,3018.284,11710865500,1.23539E+11,3,0.004804,1,1.5706,
2016/3/15,3061.343,3077.085,3028.578,3074.78,3065.69,9831194100,1.01303E+11,3,0.004033,1,0.2965,
2016/3/16,3068.866,3100.352,3064.521,3090.033,3074.78,12473644800,1.26129E+11,3,0.005117,1,0.4961,
2016/3/17,3096.808,3147.841,3077.572,3124.204,3090.033,12166177700,1.36604E+11,3,0.00499,1,1.1059,
2016/3/18,3136.223,3197.668,3130.102,3171.963,3124.204,19730256400,2.10018E+11,3,0.008091,1,1.5287,
2016/3/21,3203.293,3267.775,3198.361,3249.437,3171.963,23326946400,2.56837E+11,3,0.009566,1,2.4425,
2016/3/22,3231.615,3249.677,3218.728,3225.79,3249.437,16102089700,1.94212E+11,3,0.006603,1,-0.7277,
2016/3/23,3217.729,3242.247,3202.976,3236.092,3225.79,12567928600,1.55567E+11,3,0.005149,1,0.3194,
2016/3/24,3211.496,3221.906,3181.813,3181.851,3236.092,13313112200,1.62436E+11,3,0.005454,1,-1.6761,
2016/3/25,3176.81,3204.442,3174.318,3197.817,3181.851,9739533000,1.15196E+11,3,0.00399,1,0.5018,
2016/3/28,3206.953,3229.624,3161.878,3169.728,3197.817,10344193300,1.23844E+11,3,0.004237,1,-0.8784,
2016/3/29,3171.314,3178.075,3122.76,3135.41,3169.728,9729474700,1.13844E+11,3,0.003985,1,-1.0827,
2016/3/30,3161.289,3216.676,3161.289,3216.275,3135.41,11780251200,1.40722E+11,3,0.004826,1,2.5791,
2016/3/31,3229.199,3241.927,3208.665,3218.088,3216.275,12155207400,1.47268E+11,3,0.004979,1,0.0564,
2016/4/1,3213.674,3222.612,3165.855,3221.895,3218.088,11812213900,1.2705E+11,3,0.004837,1,0.1183,
2016/4/5,3211.305,3271.93,3205.207,3264.486,3221.895,14604777200,1.59297E+11,3,0.005981,1,1.3219,
2016/4/6,3250.521,3267.64,3236.196,3257.528,3264.486,12019630500,1.37206E+11,3,0.004922,1,-0.2131,
2016/4/7,3266.288,3270.82,3208.644,3209.29,3257.528,11240946700,1.28273E+11,3,0.004603,1,-1.4808,
2016/4/8,3189.846,3197.774,3163.305,3185.726,3209.29,10100562500,1.13921E+11,3,0.004136,1,-0.7342,
2016/4/11,3213.507,3251.572,3213.507,3230.096,3185.726,12521270900,1.42759E+11,3,0.005128,1,1.3928,
2016/4/12,3227.367,3232.264,3198.903,3218.45,3230.096,9286943700,99086557951,3,0.003802,1,-0.3605,
2016/4/13,3237.857,3296.523,3237.857,3261.383,3218.45,19561386600,2.0016E+11,3,0.008008,1,1.334,
2016/4/14,3277.098,3286.072,3252.05,3275.832,3261.383,11315732700,1.17989E+11,3,0.004633,1,0.443,
2016/4/15,3279.857,3282.985,3261.73,3272.205,3275.832,9980752900,1.07964E+11,3,0.004085,1,-0.1107,
2016/4/18,3252.671,3252.671,3221.662,3228.453,3272.205,9709006900,1.03956E+11,3,0.003971,1,-1.3371,
2016/4/19,3243.971,3250.725,3221.577,3238.303,3228.453,8087144000,90976236261,3,0.003307,1,0.3051,
2016/4/20,3244.142,3248.422,3107.369,3181.026,3238.303,16220785800,1.72325E+11,3,0.006634,1,-1.7687,
2016/4/21,3160.796,3198.557,3150.939,3160.603,3181.026,10475265100,1.10324E+11,3,0.004284,1,-0.642,
2016/4/22,3142.561,3175.38,3137.993,3174.901,3160.603,7707849200,82442921903,3,0.003152,1,0.4524,
2016/4/25,3164.738,3172.269,3137.113,3162.033,3174.901,6751935100,74734848036,3,0.002761,1,-0.4053,
2016/4/26,3159.771,3181.095,3150.404,3179.16,3162.033,5902073400,68871554173,3,0.002411,1,0.5417,
2016/4/27,3181.93,3188.826,3162.691,3165.916,3179.161,6000414700,70620405995,3,0.00245,1,-0.4166,
2016/4/28,3169.333,3174.766,3135.643,3160.581,3165.916,6987066000,78876767222,3,0.002852,1,-0.1685,
2016/4/29,3153.537,3171.289,3149.396,3156.745,3160.581,5802977600,70807704222,3,0.002369,1,-0.1214,
2016/5/3,3159.823,3218.485,3151.405,3213.54,3156.745,9816483500,1.15734E+11,3,0.004006,1,1.7992,
2016/5/4,3203.465,3222.882,3198.292,3209.461,3213.54,9086240800,97797134813,3,0.003708,1,-0.1269,
2016/5/5,3204.169,3217.282,3196.566,3213.92,3209.461,7473368100,83946496908,3,0.003049,1,0.1389,
2016/5/6,3213.136,3216.893,3130.147,3130.354,3213.92,10868024000,1.19265E+11,3,0.004432,1,-2.6001,
2016/5/9,3115.43,3115.43,3055.006,3065.615,3130.354,9923047700,1.00409E+11,3,0.004047,1,-2.0681,
2016/5/10,3055.212,3084.725,3055.183,3069.112,3065.615,6884993500,70650764147,3,0.002808,1,0.1141,
2016/5/11,3080.636,3102.877,3063.088,3082.809,3069.112,8179425800,87323408342,3,0.003334,1,0.4463,
2016/5/12,3059.383,3095.349,3035.023,3090.137,3082.809,7876572600,81418792606,3,0.003209,1,0.2377,
2016/5/13,3081.68,3103.095,3064.691,3074.935,3090.137,6262975500,65850995649,3,0.002552,1,-0.4919,
2016/5/16,3064.526,3095.555,3053.662,3095.309,3074.935,5946185600,64405200020,3,0.002414,1,0.6626,
2016/5/17,3095.523,3105.201,3073.459,3086.025,3095.309,6527812500,75389385458,3,0.00265,1,-0.2999,
2016/5/18,3071.529,3072.612,3039.462,3068.036,3086.025,8271536900,88458847115,3,0.003355,1,-0.5829,
2016/5/19,3060.343,3086.977,3058.145,3062.5,3068.036,6044416600,68679060392,3,0.002452,1,-0.1804,
2016/5/20,3047.778,3078.531,3041.517,3078.218,3062.5,5608084200,65124251092,3,0.002274,1,0.5132,
2016/5/23,3078.515,3098.478,3076.504,3087.222,3078.218,5969721600,70337514484,3,0.002417,1,0.2925,
2016/5/24,3083.244,3083.257,3052.591,3063.556,3087.223,5873438500,61106015446,3,0.002378,1,-0.7666,
2016/5/25,3079.749,3089.102,3054.87,3059.226,3063.556,5665280300,63316562530,3,0.002292,1,-0.1413,
2016/5/26,3056.6,3072.524,3027.444,3064.211,3059.226,6039298100,65985183919,3,0.002443,1,0.1629,
2016/5/27,3059.732,3073.756,3052.179,3062.499,3064.211,6046875000,59371777079,3,0.002446,1,-0.0559,
2016/5/30,3056.314,3075.261,3037.665,3066.709,3062.499,6309857900,63496565009,3,0.002553,1,0.1375,
2016/5/31,3068.596,3170.926,3068.596,3169.56,3066.71,13886311100,1.51398E+11,3,0.005613,1,3.3538,
2016/6/1,3172.962,3181.792,3159.817,3160.547,3169.56,11314848200,1.31701E+11,3,0.004573,1,-0.2844,
2016/6/2,3158.026,3168.824,3151.065,3167.1,3160.547,8600342700,97093625345,3,0.003473,1,0.2073,
2016/6/3,3172.946,3201.749,3162.088,3189.325,3167.1,10149178300,1.36332E+11,3,0.004092,1,0.7018,
2016/6/6,3192.779,3197.22,3168.554,3178.788,3189.326,7669375100,1.01176E+11,3,0.003092,1,-0.3304,
2016/6/7,3182.438,3186.617,3168.179,3177.054,3178.788,6892831400,88711618425,3,0.002776,1,-0.0546,
2016/6/8,3171.813,3174.972,3148.352,3163.986,3177.054,7629177500,97682790861,3,0.003073,1,-0.4113,
2016/6/13,3134.045,3145.606,3065.767,3066.341,3163.986,9297594700,1.14091E+11,3,0.003767,1,-3.0861,
2016/6/14,3058.443,3078.75,3055.655,3075.983,3066.341,6627945700,78622305350,3,0.002685,1,0.3144,
2016/6/15,3043.958,3128.673,3042.233,3116.368,3075.983,8739325700,1.0617E+11,3,0.003539,1,1.3129,
2016/6/16,3104.362,3112.476,3089.478,3094.675,3116.368,8297470300,93496238871,3,0.003356,1,-0.6961,
2016/6/17,3096.09,3131.049,3096.09,3110.357,3094.675,8540298500,97953389320,3,0.003455,1,0.5067,
2016/6/20,3114.906,3118.725,3089.713,3112.674,3110.357,6358714100,74647802462,3,0.00257,1,0.0745,
2016/6/21,3124.898,3155.493,3097.94,3106.317,3112.674,8796534500,1.07234E+11,3,0.003555,1,-0.2042,
2016/6/22,3100.45,3134.061,3096.992,3133.961,3106.317,6648711300,81348715848,3,0.002687,1,0.8899,
2016/6/23,3129.721,3129.721,3102.481,3117.317,3133.961,6775173800,81732552159,3,0.002731,1,-0.5311,
2016/6/24,3110.646,3130.539,3033.965,3077.156,3117.317,10479220800,1.18967E+11,3,0.004224,1,-1.2883,
2016/6/27,3065.128,3120.64,3064.966,3120.544,3077.155,8326725900,1.04066E+11,3,0.003352,1,1.41,
2016/6/28,3107.398,3139.43,3099.701,3136.401,3120.544,9202463700,1.17198E+11,3,0.003702,1,0.5081,
2016/6/29,3142.484,3158.076,3139.133,3151.39,3136.401,10372366800,1.17959E+11,3,0.004174,1,0.4779,
2016/6/30,3152.833,3163.72,3148.199,3153.921,3151.39,7969261700,1.00628E+11,3,0.003202,1,0.0803,
2016/7/1,3156.932,3170.258,3148.295,3154.2,3153.921,7174628300,91215027688,3,0.002883,1,0.0088,
2016/7/4,3136.385,3210.602,3134.023,3204.696,3154.2,13331052900,1.49895E+11,3,0.005357,1,1.6009,
2016/7/5,3199.157,3216.703,3197.996,3207.383,3204.696,13022689500,1.43899E+11,3,0.005233,1,0.0838,
2016/7/6,3197.625,3217.516,3183.451,3216.803,3207.383,12489745800,1.47232E+11,3,0.005009,1,0.2937,
2016/7/7,3206.551,3220.54,3190.124,3209.954,3216.804,11859520200,1.40489E+11,3,0.004755,1,-0.2129,
2016/7/8,3199.754,3204.928,3183.959,3192.281,3209.954,8973485500,1.11063E+11,3,0.003598,1,-0.5506,
2016/7/11,3199.038,3235.962,3197.625,3203.33,3192.28,13852951100,1.55288E+11,3,0.005549,1,0.3461,
2016/7/12,3201.906,3273.474,3200.303,3273.182,3203.33,17253421700,1.90854E+11,3,0.006911,1,2.1806,
2016/7/13,3274.02,3300.991,3271.775,3282.868,3273.182,17519609000,1.96592E+11,3,0.007018,1,0.2959,
2016/7/14,3277.482,3281.95,3259.065,3276.764,3282.868,10752579800,1.2809E+11,3,0.004305,1,-0.1859,
2016/7/15,3278.836,3285.026,3265.291,3276.278,3276.764,10266502600,1.2518E+11,3,0.004108,1,-0.0148,
2016/7/18,3269.708,3281.637,3251.766,3262.022,3276.278,11031251800,1.29786E+11,3,0.004412,1,-0.4351,
2016/7/19,3260.435,3264.73,3226.199,3248.234,3262.022,8888686100,1.07109E+11,3,0.003555,1,-0.4227,
2016/7/20,3246.863,3254.508,3232.257,3237.605,3248.234,7270125500,91367448994,3,0.002908,1,-0.3272,
2016/7/21,3238.337,3271.374,3238.303,3252.523,3237.605,8600482500,1.07464E+11,3,0.003439,1,0.4608,
2016/7/22,3251.242,3253.769,3220.894,3225.162,3252.523,8602912800,1.07417E+11,3,0.00344,1,-0.8412,
2016/7/25,3220.166,3243.79,3218.142,3230.885,3225.162,7020318500,92015844035,3,0.002807,1,0.1774,
2016/7/26,3228.234,3269.746,3228.008,3269.588,3230.885,8105108900,1.03746E+11,3,0.003241,1,1.1979,
2016/7/27,3270.084,3276.511,3157.409,3218.243,3269.588,16018866500,1.86928E+11,3,0.006403,1,-1.5704,
2016/7/28,3204.465,3235.781,3195.27,3221.136,3218.243,11277996400,1.37296E+11,3,0.004508,1,0.0899,
2016/7/29,3217.192,3225.418,3198.684,3203.93,3221.136,8804483700,1.03787E+11,3,0.003516,1,-0.5342,
2016/8/1,3196.425,3199.975,3156.749,3176.809,3203.93,8700349700,98818634361,3,0.003474,1,-0.8465,
2016/8/2,3173.758,3189.053,3165.542,3189.053,3176.809,6216763900,70640763842,3,0.002483,1,0.3854,
2016/8/3,3179.684,3197.157,3173.536,3193.507,3189.052,7286410200,79754323301,3,0.002909,1,0.1397,
2016/8/4,3190.546,3201.554,3170.419,3201.289,3193.507,7350437300,86919591121,3,0.002935,1,0.2437,
2016/8/5,3201.354,3224.873,3192.861,3205.11,3201.288,7719636600,94429542391,3,0.003082,1,0.1194,
2016/8/8,3199.572,3234.479,3187.252,3234.183,3205.11,8667605100,1.02638E+11,3,0.003461,1,0.9071,
2016/8/9,3232.603,3257.333,3229.174,3256.981,3234.183,9106525900,1.05924E+11,3,0.003636,1,0.7049,
2016/8/10,3255.182,3261.861,3242.751,3243.341,3256.981,9043037200,1.06157E+11,3,0.003605,1,-0.4188,
2016/8/11,3239.558,3274.026,3232.613,3233.36,3243.34,10104121300,1.16996E+11,3,0.004029,1,-0.3077,
